same_section,stem_glove_softcosine,lemma_glove_softcosine,Stem_fasttext_softcosine,lemme_fasttext_softcosine,stem_tfidf_cosine,stem_cv_cosine,lemma_tfidf_cosine,lemma_cv_cosine
0,0.333950673,0.346019781,0.595956137,0.598162843,0.05632239,0.101644639,0.058165487,0.104481779
0,0.238769641,0.222563636,0.567363311,0.543068776,0.009917897,0.019389168,0,0
0,0.41267437,0.446218313,0.81689286,0.814402232,0.086308479,0.156505358,0.088607125,0.16024705
0,0.315603086,0.310448341,0.778404322,0.772993059,0.041408295,0.078446454,0.04243883,0.080321933
0,0.56873165,0.583036719,0.814974058,0.816893837,0.16134976,0.270670101,0.173428682,0.286843515
0,0.635190786,0.626383212,0.839722635,0.844784433,0.210183192,0.339153366,0.225773615,0.359418877
0,0.685770876,0.680709515,0.853808389,0.841116225,0.241511012,0.37848906,0.218013108,0.348608344
0,0.382955312,0.357410283,0.7254195,0.719434094,0.100943095,0.175321718,0.086816581,0.152888283
0,0.44113968,0.464698298,0.815683979,0.819950578,0.088968882,0.159698193,0.078865142,0.142025532
0,0.350755576,0.383321506,0.764155404,0.767597997,0.044454769,0.083099225,0.041008697,0.076863441
0,0.322972683,0.402376516,0.764443902,0.773673541,0.04503959,0.083844971,0.043663868,0.081493611
1,0.370489802,0.502281474,0.742129655,0.751519738,0.041555065,0.078478493,0.037240962,0.070612673
0,0.221080735,0.24761166,0.614946274,0.594923737,0.033335305,0.06171481,0.026470414,0.049232334
0,0.472221117,0.449451063,0.581993524,0.602311063,0.104820717,0.184299402,0.084864074,0.152318283
0,0.234789891,0.341738479,0.553379926,0.601369643,0.009473459,0.018480532,0.010300833,0.020060271
0,0.329521636,0.37652476,0.722162162,0.711588291,0.027560656,0.052704628,0.027757246,0.053074489
0,0.306398971,0.416280825,0.703509682,0.707077921,0.185911843,0.303625678,0.124541671,0.216328916
0,0.462438156,0.557989808,0.711724196,0.711139796,0.079052155,0.144089107,0.061035764,0.113147948
0,0.182957196,0.283603391,0.649312324,0.651574885,0.01473345,0.028666491,0.01499071,0.029159215
0,0.334144241,0.423983943,0.762065019,0.756618683,0.035511807,0.067533775,0.032257329,0.061684634
0,0.308165226,0.342886374,0.716020065,0.692807418,0.034051583,0.0648816,0.024433438,0.047136262
0,0.384802088,0.395348493,0.645896572,0.61670702,0.025044853,0.048199768,0.018668341,0.036149826
0,0.350989289,0.421163226,0.716654665,0.72104977,0.016265007,0.031592953,0.016742362,0.032501354
1,0.353334536,0.421186687,0.652861437,0.658029059,0.056277101,0.102767601,0.057942552,0.105722508
0,0.371859843,0.419966182,0.602281532,0.611254339,0.107166928,0.1896743,0.109746443,0.193833306
0,0.49488155,0.560330032,0.683879999,0.674488548,0.155131192,0.263214559,0.142240046,0.244400952
0,0.297659524,0.345938022,0.540072723,0.554331985,0.05946752,0.110481439,0.033632341,0.063560321
0,0.244005466,0.249704331,0.483935344,0.49757812,0.02475088,0.047577111,0.008350834,0.016338103
0,0.63697503,0.683166075,0.782166719,0.799754913,0.207133524,0.336844179,0.206887736,0.338269588
0,0.641579107,0.693316685,0.788108293,0.796000865,0.245720547,0.384909461,0.249841163,0.38987042
0,0.420976506,0.544112882,0.652389386,0.667558055,0.10266219,0.173820208,0.098567656,0.168277157
0,0.219192995,0.222556417,0.405765247,0.421314,0,0,0,0
0,0.37062254,0.391316617,0.652508419,0.642389167,0.030770697,0.058587493,0.031111164,0.059213249
0,0.306245075,0.360069096,0.535555272,0.502293675,0.043103696,0.080757285,0.042978331,0.080538727
0,0.444007986,0.488395801,0.637991701,0.627918382,0.119479943,0.208576463,0.11192938,0.197484177
0,0.507938968,0.580944004,0.733629162,0.739346081,0.168583801,0.281787671,0.169102261,0.282416272
0,0.093065255,0.197295548,0.311816785,0.331584774,0,0,0,0
0,0.516701638,0.571180165,0.527076074,0.526017447,0.111959362,0.194620185,0.111959362,0.194620185
0,0.257338277,0.361395569,0.546660172,0.547300228,0.072213341,0.12842991,0.073262056,0.130234634
0,0.407781722,0.519870275,0.674280946,0.661925763,0.069649231,0.124504713,0.067392439,0.120705534
0,0.154364854,0.270983744,0.643502666,0.63578506,0.008159283,0.01598211,0.005385046,0.010578901
0,0.179346973,0.215740311,0.648711722,0.62878372,0.006688109,0.013124987,0.00675416,0.013254046
0,0.213595941,0.217682122,0.645059288,0.632640641,0.027923315,0.05304671,0.023083963,0.044049428
1,0.629371603,0.653305969,0.842575072,0.842431224,0.145738712,0.25000813,0.139262389,0.239917398
0,0.322221213,0.376445486,0.670448097,0.663679933,0.054158599,0.101067886,0.039974088,0.075973718
0,0.610466731,0.638328763,0.74481201,0.75458884,0.136182353,0.235891049,0.116659935,0.205674885
0,0.837454782,0.866685412,0.84653319,0.853049871,0.313321267,0.469222188,0.294440086,0.448660135
0,0.479307656,0.49812291,0.663913122,0.630540545,0.119586642,0.206703358,0.113116788,0.197295922
0,0.507083179,0.532632524,0.658111158,0.674648396,0.136038953,0.233449764,0.137705906,0.236029398
0,0.135183205,0.157370205,0.436152247,0.435446902,0.008685854,0.017010345,0.008685854,0.017010345
0,0.25750035,0.3246517,0.637020379,0.6345989,0.035460427,0.067458326,0.032592703,0.062183542
0,0.402442218,0.473426161,0.783560638,0.796604654,0.055392978,0.103105612,0.056827373,0.10566113
0,0.250014413,0.314172816,0.517452651,0.53722502,0.031994948,0.061013909,0.032774626,0.062439054
0,0.226633051,0.298447032,0.488483985,0.536719438,0.024926852,0.047773769,0.022688931,0.043739363
0,0.376115751,0.409111741,0.575416106,0.596205429,0.034164819,0.065263363,0.034942469,0.0666978
0,0.469116106,0.559221136,0.624739744,0.641752258,0.074434102,0.134413603,0.070376735,0.127499147
0,0.463833626,0.376559984,0.674138171,0.657528678,0.059122416,0.110200783,0.045272421,0.085461762
0,0.197045,0.302362823,0.634514547,0.655523753,0.046578325,0.087092705,0.035085595,0.066786992
1,0.119004711,0.226377038,0.51726708,0.564785706,0.01575112,0.030521015,0.016591236,0.032118414
0,0.325723794,0.457817953,0.610244037,0.62824708,0.038241745,0.072599534,0.038776403,0.073582868
0,0.453130244,0.542889099,0.631771906,0.629644694,0.056452645,0.104313786,0.054377023,0.100707437
0,0.524624754,0.667170882,0.653566372,0.645184394,0.153766761,0.262738729,0.140773993,0.244143219
0,0.200842653,0.436326399,0.481739865,0.476389116,0.02515681,0.048032535,0.025691228,0.049040824
0,0.395590352,0.519798734,0.72856157,0.743879156,0.053137816,0.099549726,0.043048005,0.081311563
0,0.408270304,0.418022512,0.758126348,0.740358637,0.063812069,0.116774842,0.03161037,0.05990423
0,0.442060247,0.394822289,0.763475865,0.755724172,0.05356926,0.099621537,0.038412589,0.07274999
0,0.721034834,0.748110533,0.814543219,0.823985396,0.263319812,0.400320385,0.24364794,0.376332817
0,0.282061329,0.337661827,0.605284363,0.607668287,0.049200795,0.089457507,0.046441701,0.084867752
0,0.239193831,0.331814579,0.650084694,0.660795565,0.018592833,0.036037499,0.019153412,0.0371039
1,0.127349655,0.289801479,0.505016866,0.5284843,0.009023059,0.017584499,0.009173698,0.017877106
0,0.387890949,0.448142914,0.543660596,0.525721585,0.091196434,0.162650012,0.078567719,0.141844083
0,0.509238193,0.650145237,0.61555966,0.6247014,0.136482451,0.231260635,0.13398638,0.22706269
0,0.373035337,0.515533115,0.603139888,0.611729353,0.094075046,0.168094658,0.099042956,0.176272199
0,0.381307812,0.535892643,0.686381462,0.713512794,0.09832137,0.173645497,0.082879759,0.148704479
0,0.393490363,0.527417868,0.676362024,0.703495733,0.069721061,0.128154842,0.060970303,0.112956499
0,0.331601137,0.394154105,0.730620176,0.73309233,0.033755983,0.064077421,0.024385147,0.046829291
0,0.189233207,0.2649108,0.448630529,0.472751517,0,0,0,0
0,0.522482953,0.518222978,0.676664945,0.659404674,0.137977397,0.2323427,0.11667498,0.203362959
0,0.289443877,0.434605415,0.736378457,0.739757383,0.03696083,0.069148984,0.038032122,0.071115698
0,0.307018691,0.433080096,0.651367523,0.684411314,0.043986676,0.082943396,0.045419842,0.085524994
0,0.244656212,0.312829314,0.58389308,0.537347765,0.013502951,0.026257665,0.008571744,0.016766319
1,0.28379833,0.250473977,0.644235806,0.603479171,0.016507794,0.032022995,0.011428463,0.022284055
0,0.479869199,0.657723194,0.649647924,0.64634878,0.083197508,0.150371748,0.08031829,0.145432432
0,0.379186707,0.538742717,0.554578044,0.574305779,0.084306318,0.15236235,0.08873071,0.160356745
0,0.121510698,0.173970865,0.556432136,0.534313727,0.013897249,0.027030581,0.002694496,0.005305058
0,0.476508618,0.466119871,0.649523085,0.626910411,0.087946284,0.158732381,0.081616431,0.148150222
0,0.595316091,0.647041407,0.727998504,0.735313439,0.163515321,0.277451626,0.163515321,0.277451626
1,0.215678864,0.235819117,0.560436766,0.521695607,0.040197628,0.075881037,0.005674575,0.011145564
0,0.268158299,0.368676344,0.683981337,0.705816952,0.017199426,0.033403513,0.017861243,0.034664133
0,0.32266743,0.479897389,0.653107053,0.675366646,0.043113758,0.080716114,0.045679174,0.085258144
0,0.466223769,0.551754775,0.538074956,0.571306987,0.099226997,0.178074817,0.087789727,0.158336554
0,0.417761876,0.516384293,0.683074313,0.699852308,0.095961477,0.170214307,0.074564756,0.135222964
0,0.205666159,0.382852595,0.625701583,0.623824585,0.024876112,0.047894366,0.018633362,0.036059457
0,0.310643737,0.379505066,0.672003841,0.665611346,0.049396975,0.092616319,0.054157917,0.10114748
0,0.228218243,0.241630988,0.570432477,0.575508516,0.013453913,0.026176177,0.006900503,0.013538259
0,0.327117983,0.423326732,0.520567786,0.58907707,0.037354755,0.070637136,0.018848668,0.036409805
0,0.409993286,0.428784328,0.604035824,0.638121488,0.08393008,0.152121746,0.054905913,0.102433236
0,0.076031584,0.178079833,0.530932166,0.528495731,0,0,0,0
0,0.503768927,0.582028808,0.663176352,0.707779001,0.093908564,0.168845408,0.096015583,0.172189206
0,0.617247722,0.614441539,0.740339809,0.720654048,0.13929114,0.240345561,0.136677349,0.236351579
0,0.297050617,0.365779009,0.640126175,0.6563184,0.033333046,0.063770527,0.030213469,0.057973206
1,0.316623191,0.464798278,0.630541037,0.644178044,0.040217782,0.076092396,0.028227224,0.053800014
0,0.393882117,0.432795835,0.523100596,0.526315068,0.051903876,0.097250513,0.045540296,0.085949438
0,0.186938586,0.239816658,0.52207065,0.528829797,0.012338153,0.024075426,0.012338153,0.024075426
1,0.395802611,0.544137725,0.768110483,0.770036057,0.102433695,0.18244753,0.103111203,0.183543321
0,0.194249874,0.342134921,0.617944003,0.660194359,0.038533915,0.071221231,0.042878082,0.078831028
0,0.43961813,0.531237642,0.69881707,0.695502507,0.11827412,0.202032402,0.095321416,0.168396947
0,0.106606342,0.213136555,0.580536508,0.583486916,0.014043602,0.027313389,0.01384347,0.026927769
0,0.096690232,0.158376162,0.548530934,0.531993545,0.013777995,0.026854308,0.009129752,0.017874964
0,0.166002292,0.273440406,0.527206211,0.490924983,0.010575795,0.020672456,0,0
0,0.206419069,0.241394578,0.471817173,0.389116864,0.01477066,0.028759865,0,0
0,0.236420189,0.302840933,0.394554591,0.386697916,0.018755862,0.036378672,0.009292306,0.018189336
0,0.448498585,0.50803367,0.588814919,0.595440615,0.120536297,0.211921318,0.110225561,0.195456237
0,0.343870575,0.416246083,0.621399937,0.621135775,0.067973496,0.125391373,0.058613456,0.108590059
0,0.172339037,0.322098129,0.48961074,0.519031194,0.025355442,0.048795004,0.01618859,0.031448545
0,0.208311698,0.37694827,0.60785616,0.643020811,0.052023654,0.096225045,0.037944129,0.07148069
0,0.207549058,0.362271377,0.66487433,0.681626246,0.050505582,0.094941987,0.047459559,0.089499933
0,0.370612248,0.500292719,0.788457514,0.78025166,0.122913158,0.214107661,0.110505571,0.195065026
1,0.272789075,0.403401506,0.650557451,0.643488547,0.084603706,0.152494137,0.074247164,0.135485052
0,0.185954598,0.265954306,0.645249936,0.610215703,0.076879228,0.140324486,0.065757582,0.121125396
0,0.134400735,0.146811639,0.54546066,0.524829884,0.034946388,0.066691372,0.028952589,0.055576143
0,0.182895725,0.275459843,0.706706587,0.706435945,0.052150939,0.097546469,0.045428157,0.08553457
0,0.24920079,0.258452084,0.516781655,0.453775714,0.05988942,0.111067439,0.053652195,0.100400315
0,0.299344919,0.336217437,0.548851611,0.468964448,0.066965224,0.123827266,0.059221123,0.11015128
0,0.32950125,0.428182487,0.578815324,0.571436131,0.042008859,0.079485081,0.030859014,0.058989608
0,0.267403179,0.417386196,0.626195249,0.656403894,0.033507976,0.063646885,0.029842778,0.056867567
0,0.219589745,0.343257497,0.397427892,0.379085875,0.012595203,0.024573659,0.013162578,0.02566635
0,0.336591642,0.377230963,0.469727581,0.4550266,0.043655326,0.082681343,0.034754009,0.066390613
0,0.099499911,0.09268519,0.397104464,0.379224552,0,0,0,0
0,0.18814216,0.260455849,0.490359611,0.454603879,0.016450028,0.031980107,0.011510601,0.022484688
0,0.154550279,0.209212743,0.516137498,0.502955244,0.014410573,0.028052726,0.014641167,0.028495696
0,0.46784766,0.559216952,0.687132753,0.691097617,0.112279766,0.197715484,0.112800869,0.198542173
0,0.556992473,0.679636446,0.645517101,0.663350936,0.184516778,0.304,0.187256605,0.307715005
0,0.357245256,0.43763359,0.554229442,0.579717587,0.09065187,0.163467579,0.085188825,0.154418287
0,0.319947211,0.472531577,0.523049072,0.548020257,0.033935005,0.064575887,0.049057742,0.091960098
0,0.267152929,0.424535258,0.547950363,0.552387617,0.04083936,0.077126175,0.060843111,0.112597378
0,0.353841316,0.431911434,0.648698608,0.642978661,0.029094871,0.055641488,0.028900975,0.055281346
0,0.439214088,0.522066346,0.70647043,0.705678098,0.047638704,0.089236598,0.04621684,0.086710997
0,0.204023269,0.305745852,0.583189001,0.610071935,0.014995669,0.029172998,0.00795846,0.015593624
0,0.295339574,0.404029316,0.51469329,0.572693641,0.058311388,0.105021006,0.04160026,0.077922132
0,0.561930666,0.63200364,0.55545145,0.575220245,0.165577163,0.280119428,0.14863835,0.254962539
0,0.324408997,0.45867012,0.463561776,0.537887054,0.098780657,0.172050029,0.092429552,0.163818329
0,0.385281246,0.493961505,0.46867182,0.550495785,0.086671855,0.156593079,0.087501852,0.157771274
0,0.340472431,0.528701397,0.532696035,0.547122255,0.065839717,0.120602726,0.066606065,0.121906577
0,0.078427687,0.077440974,0.498743542,0.467747383,0,0,0,0
0,0.321794177,0.432848663,0.630955926,0.634291726,0.066474551,0.121363726,0.067854077,0.123783174
0,0.366932122,0.42443166,0.749697125,0.751638949,0.040676773,0.077188386,0.035378686,0.067544431
0,0.388901456,0.422756264,0.71219537,0.70056786,0.074309775,0.136682061,0.071335703,0.131659035
0,0.392429598,0.476583678,0.712962282,0.710730957,0.110032598,0.190963966,0.09956001,0.174405548
0,0.349379486,0.407626594,0.504824818,0.530123616,0.07553164,0.137620471,0.080838789,0.146580582
0,0.281207717,0.228526271,0.482580367,0.490710668,0.052438371,0.098133584,0.034432035,0.065492661
0,0.372688116,0.438210507,0.519056908,0.554688768,0.065559878,0.12125543,0.073783101,0.135457092
1,0.285519196,0.401846083,0.469304564,0.480977682,0.030961554,0.059180923,0.026354017,0.05053987
0,0.486865006,0.60732914,0.65984864,0.668143742,0.125603991,0.217947785,0.114028063,0.200057876
0,0.69780875,0.714793155,0.791937791,0.798928008,0.205569306,0.33590963,0.186334679,0.30980697
0,0.708286159,0.72330586,0.793209839,0.806799432,0.277221474,0.426574385,0.27541492,0.423150983
0,0.353945885,0.395881182,0.611469829,0.626084679,0.067101944,0.123279527,0.060454631,0.111720996
0,0.229430633,0.279164647,0.391550707,0.405529886,0.036534346,0.069446632,0.035851613,0.068180021
0,0.298626673,0.351514527,0.504598946,0.492562979,0.052793608,0.098443366,0.054508131,0.101527348
0,0.109167035,0.214554508,0.469946963,0.50350729,0.01021472,0.019912577,0.007526297,0.01475623
0,0.437960418,0.496362418,0.674856416,0.694662173,0.100513416,0.177593363,0.077762454,0.141040486
0,0.303043881,0.410976807,0.572801805,0.575923344,0.063516418,0.117651213,0.063516418,0.117651213
0,0.462905549,0.503430604,0.551799203,0.538309575,0.075774365,0.139211512,0.077216672,0.14170505
0,0.394656095,0.42401689,0.444734005,0.416053876,0.068034494,0.125887696,0.058815156,0.10976426
0,0.331179145,0.323491412,0.578423303,0.529575555,0.04947367,0.093121011,0.040380961,0.076661277
0,0.171749662,0.277037844,0.552904265,0.519633963,0.016247633,0.031444442,0.016820356,0.032530002
0,0.268435834,0.375891624,0.566473819,0.565952977,0.056211785,0.102567849,0.044680379,0.082358641
0,0.40746108,0.477280071,0.579771809,0.588826581,0.065353413,0.119030263,0.066025697,0.120127144
0,0.373366326,0.46570184,0.717065005,0.689546605,0.053231287,0.099168544,0.048227927,0.09040154
0,0.168713331,0.313949378,0.542152188,0.555046295,0.025427525,0.048916475,0.025635026,0.049304707
0,0.135432786,0.228386596,0.639438723,0.620260764,0.003375259,0.006635041,0.0035053,0.006890328
0,0.337190928,0.38658208,0.687619534,0.673560446,0.051588693,0.094368323,0.038138217,0.07068989
0,0.35990164,0.431376559,0.733873514,0.742443768,0.066469927,0.120321019,0.070890217,0.127773158
0,0.471107333,0.551467456,0.658536547,0.648108492,0.114769464,0.201072843,0.104203568,0.184445424
0,0.363943244,0.380150827,0.661105023,0.672498815,0.041434231,0.077145297,0.03898148,0.072732936
0,0.313115229,0.372470448,0.698564067,0.662604813,0.034550351,0.065806566,0.021899373,0.042306006
0,0.414933326,0.506069242,0.6987838,0.721058405,0.042508345,0.080287767,0.019568637,0.037902724
1,0.145240345,0.265141196,0.487271614,0.483977223,0,0,0,0
0,0.419502028,0.39478462,0.460659273,0.445742627,0.104033544,0.1855704,0.081949416,0.149218429
0,0.450335647,0.422832104,0.543724002,0.495142953,0.094174886,0.169725026,0.079550139,0.14554278
0,0.208522713,0.262217637,0.328587851,0.334120331,0.012137743,0.023560804,0.002540068,0.005002252
0,0.309386635,0.282497728,0.698892443,0.710892655,0.031794084,0.060278162,0.016173592,0.031245118
0,0.23309649,0.230061832,0.661724971,0.625906823,0.019873254,0.038499525,0.020210995,0.039143016
0,0.321389307,0.385097945,0.687253902,0.67171938,0.049210929,0.092414137,0.045622328,0.085977181
0,0.249913461,0.323736841,0.563813332,0.562302781,0.054837957,0.10223235,0.042884111,0.081110711
0,0.394452176,0.418579899,0.654712026,0.651857576,0.10091998,0.178837754,0.090829708,0.1625
0,0.408976353,0.45734153,0.672443892,0.659729699,0.090131368,0.163077593,0.093815305,0.169178886
0,0.197493932,0.300050635,0.36005969,0.391424059,0.041166455,0.078116049,0.036912719,0.070340412
0,0.105667123,0.245195884,0.35428302,0.401600985,0.01898717,0.036782484,0.005107955,0.010036196
0,0.110264222,0.232898996,0.530713636,0.535502747,0.004710784,0.009259259,0.004963032,0.009753429
0,0.213200931,0.407808046,0.287989014,0.330704993,0.038826099,0.072633494,0.040450979,0.075623768
0,0.129670937,0.293439554,0.358787782,0.395303838,0.007745939,0.01515543,0.008421823,0.016464391
0,0.268689042,0.344143997,0.554372165,0.55378513,0.038361272,0.071784254,0.03551447,0.066633434
0,0.510057091,0.585040705,0.6947891,0.7095877,0.099300031,0.176450719,0.104863587,0.185388251
0,0.214701351,0.259649345,0.661449513,0.664011825,0.034081691,0.063225324,0.031845457,0.059364895
0,0.249641916,0.351464023,0.585237261,0.618338904,0.042631502,0.080689297,0.038402033,0.072975638
0,0.177055164,0.291250747,0.342081414,0.343516634,0.017617704,0.034170565,0.018578243,0.035993702
0,0.199892592,0.259218047,0.528767634,0.519101399,0.009278666,0.018137652,0.00454367,0.008929995
0,0.551907825,0.555052027,0.665719343,0.641465285,0.093081702,0.166298071,0.083244843,0.149976568
1,0.405017356,0.483772285,0.54556,0.553874319,0.028896964,0.05483496,0.029342176,0.055669635
0,0.527378564,0.516751215,0.683876242,0.661524304,0.102111982,0.177929248,0.066848903,0.12118072
0,0.066977961,0.110193468,0.496690505,0.483903082,0,0,0,0
0,0.26601489,0.334217144,0.715083622,0.70710949,0.066524469,0.122205929,0.067728995,0.124225999
0,0.285862855,0.336186916,0.590701566,0.58924799,0.033691118,0.06401844,0.021930519,0.042163702
0,0.30691438,0.364434086,0.529273702,0.54331674,0.044729386,0.084042443,0.032296111,0.061394061
0,0.148486502,0.266998013,0.548549631,0.527292732,0.011190438,0.021866087,0.010633415,0.020788269
0,0.170715771,0.238974583,0.558115426,0.507265568,0.012298075,0.024004225,0.011990622,0.023411437
0,0.434577837,0.462759859,0.575845544,0.603694256,0.077528439,0.141025641,0.060302444,0.111820656
0,0.201442527,0.179503412,0.437018271,0.429065992,0.02487505,0.047740992,0.01217965,0.023718936
0,0.176703412,0.252657137,0.385721469,0.411253546,0.023537687,0.045204234,0.023537687,0.045204234
0,0.411924169,0.479358537,0.620617811,0.607580873,0.060262224,0.111661731,0.050953661,0.0953109
0,0.429845242,0.487976302,0.671101443,0.647426605,0.077615064,0.142047747,0.057414717,0.107095911
0,0.30945102,0.379235618,0.464223484,0.496596507,0.066791209,0.123541553,0.050840053,0.095481983
0,0.260210049,0.349154285,0.545031636,0.555070807,0.040956076,0.077673564,0.04111204,0.077960713
0,0.212158901,0.306518772,0.614160046,0.610156278,0.013285865,0.025781246,0.013296759,0.025803767
0,0.400158878,0.466344741,0.670102286,0.678704172,0.110334511,0.196230045,0.122837628,0.215379765
0,0.327167451,0.305401735,0.596188664,0.584322324,0.094731916,0.169278905,0.079732754,0.144400038
0,0.144155184,0.15497774,0.500458204,0.473465947,0.028512966,0.054707329,0.028512966,0.054707329
0,0.131612369,0.230972421,0.468552507,0.48758678,0.01966936,0.038069349,0.013258054,0.025832809
0,0.288367713,0.342887251,0.567783889,0.544505026,0.040168437,0.076138699,0.040905281,0.077498426
0,0.507341935,0.550040985,0.732796032,0.748247257,0.14475082,0.248708002,0.14475082,0.248708002
0,0.281183794,0.323245131,0.549546006,0.563506813,0.037013095,0.070373976,0.031405272,0.060027018
0,0.268780636,0.357021551,0.478574193,0.495712509,0.010124121,0.019802951,0.005063706,0.009953329
0,0.337207313,0.389354099,0.504417022,0.498910461,0.027104755,0.052075564,0.013496318,0.026302132
0,0.116462878,0.200020127,0.476730348,0.493987662,0.008115729,0.015905107,0.008305209,0.016273614
0,0.213808981,0.291122849,0.665882031,0.668083957,0.042457951,0.079978675,0.04349715,0.081831709
0,0.167636924,0.272601132,0.691606495,0.701834682,0.032559129,0.061746548,0.032559129,0.061746548
0,0.226732586,0.293185815,0.625276505,0.621724089,0.029058309,0.055056009,0.021425877,0.041143206
0,0.450056125,0.531827913,0.688295931,0.688613448,0.108689533,0.191948571,0.083504891,0.15099226
0,0.369028738,0.501060007,0.617020767,0.650912743,0.052709633,0.09845082,0.075352003,0.137607548
0,0.346997168,0.491920643,0.543005333,0.590443449,0.050324762,0.09453729,0.051204505,0.096099996
0,0.160225865,0.254430822,0.469133387,0.445214088,0.027254327,0.052442263,0.028116711,0.054056248
0,0.279502994,0.352760109,0.666341015,0.661184269,0.049909518,0.093716957,0.049873554,0.093638688
0,0.136084942,0.181598149,0.600976812,0.591770949,0.013167287,0.0256579,0.013518423,0.026334033
0,0.08641025,0.155821609,0.413930379,0.390679396,0.006965524,0.013665334,0.007049442,0.013828997
0,0.150807698,0.192816688,0.540537484,0.522385706,0.014893175,0.028988552,0.007480757,0.014667866
0,0.217311091,0.280814629,0.570284479,0.561098367,0.021269581,0.041130637,0.006989703,0.013710212
0,0.205577729,0.280135779,0.48927216,0.527328202,0.011325457,0.022126818,0.005698626,0.011194342
0,0.126566884,0.170471753,0.487941774,0.497471142,0,0,0,0
0,0.183336813,0.224693136,0.437507709,0.444515144,0.048483274,0.091249971,0.049018771,0.092222467
0,0.298697344,0.394271303,0.494665971,0.53595722,0.090862346,0.16406234,0.090862346,0.16406234
0,0.266907758,0.31453982,0.535752593,0.530409533,0.051491599,0.096225045,0.051491599,0.096225045
0,0.446788216,0.504874168,0.587045787,0.587077036,0.08158021,0.148711433,0.08158021,0.148711433
0,0.17245076,0.256445457,0.38198323,0.395221715,0.036197636,0.069006556,0.036197636,0.069006556
1,0.157102124,0.249530993,0.404898323,0.378312095,0.04028552,0.076060002,0.04064178,0.076696499
0,0.432104886,0.45833588,0.721255681,0.681728512,0.0898443,0.1597773,0.07765494,0.13883788
0,0.432802421,0.462025557,0.735902289,0.716644328,0.106759862,0.180665633,0.09618992,0.163567475
0,0.352048241,0.423976067,0.712124007,0.714539083,0.04983882,0.092027002,0.051676502,0.095261725
0,0.211128927,0.309905932,0.605715433,0.604822713,0.020637884,0.039894181,0.020800334,0.040199888
0,0.28314119,0.336892939,0.598813891,0.621477279,0.050890984,0.093629427,0.04679447,0.086427163
0,0.512581543,0.547585541,0.668710215,0.713366286,0.117518366,0.206973474,0.131586669,0.22866478
0,0.54743553,0.603848545,0.700742328,0.720041957,0.195692972,0.315861571,0.196407791,0.322141297
0,0.548178608,0.60595587,0.669555162,0.691828523,0.149240468,0.247763777,0.150220311,0.249221331
0,0.432515146,0.455979281,0.683792204,0.678304377,0.063001022,0.113449501,0.07020261,0.125503362
0,0.298903649,0.392638033,0.533397549,0.570746237,0.066610862,0.118033421,0.058710242,0.105098771
0,0.27050904,0.338755029,0.610117075,0.618994879,0.027338696,0.052379013,0.024332461,0.046880723
0,0.455806301,0.472245911,0.680076219,0.678238066,0.069110409,0.126848041,0.063503557,0.117201808
0,0.194733406,0.239753642,0.680192227,0.666154057,0.027708443,0.053059545,0.023126848,0.044499416
0,0.174133732,0.229715038,0.518693757,0.502340057,0.021898853,0.042278857,0.018299902,0.035457983
0,0.213565076,0.270213605,0.499318939,0.478411893,0.013376864,0.026082027,0.00887913,0.017388018
0,0.335915471,0.407286513,0.666339674,0.645434243,0.056417847,0.104031297,0.038936483,0.073663808
0,0.401270053,0.464597932,0.581283724,0.597572312,0.056079732,0.104679474,0.050140432,0.094124161
1,0.386647865,0.461376053,0.54559717,0.520167489,0.059306718,0.107786364,0.026183717,0.050062617
0,0.276253444,0.343504641,0.677700058,0.64595561,0.04310757,0.080160482,0.041660438,0.078360391
0,0.387628721,0.454737074,0.714378476,0.746673594,0.073053509,0.133242723,0.056416634,0.105234011
1,0.157895786,0.22978651,0.573630195,0.574580828,0.014055761,0.027379284,0.007219439,0.014159137
0,0.199009826,0.208427669,0.615976267,0.601186431,0.049918951,0.092279788,0.03840169,0.071773169
0,0.242555393,0.306387845,0.552958863,0.567511216,0.066235959,0.121468481,0.067547041,0.123782375
0,0.435204328,0.493755671,0.665985754,0.673924095,0.121323259,0.211111111,0.116658799,0.203809866
0,0.216002425,0.257697446,0.453845775,0.464690723,0.036609864,0.069652603,0.036609864,0.069652603
0,0.129699706,0.210946034,0.482509681,0.468714162,0.017548973,0.034018504,0.017905878,0.034701217
0,0.29619187,0.37848787,0.402766393,0.412189179,0.04888114,0.091425722,0.044676955,0.083894507
0,0.532302032,0.440158044,0.582197499,0.505242043,0.148010243,0.25441235,0.082334314,0.147008809
0,0.48309707,0.394927851,0.462822359,0.422246338,0.109543782,0.195064203,0.063522663,0.117444044
0,0.756694692,0.768320788,0.86700621,0.886731617,0.493060125,0.656431569,0.499110669,0.661879228
0,0.527128451,0.517240717,0.748884154,0.749229048,0.19004405,0.298792454,0.183245763,0.289738137
0,0.688608347,0.674898949,0.820187289,0.821709952,0.279051535,0.426765804,0.273924838,0.42066915
0,0.306405924,0.427419005,0.488497678,0.555927701,0.104206208,0.18154713,0.10868031,0.188609417
0,0.308212333,0.374924243,0.51041894,0.474631567,0.071982714,0.128426748,0.050240313,0.093078513
0,0.298474465,0.283113662,0.542882682,0.543075428,0.061189347,0.111653551,0.035854213,0.067893115
0,0.403627176,0.418091912,0.549584135,0.573843288,0.10817373,0.191374512,0.082982953,0.151017174
